,date,id,sentiment_compound,sentiment_neg,sentiment_pos,sentiment_neu,symbol,t-3_perc,t-2_perc,t-1_perc,t0_perc,t1_perc,t2_perc,t3_perc
738,2010-06-10 04:00:00,10-681,-0.9931000000000001,0.14200000000000002,0.057,0.8,hpq,0.014202818458137756,-0.010244115082824856,0.024003523452984066,0.014838709677419404,-0.006569188387370084,0.023464163822525475,0.0006252605252188292
739,2010-06-10 04:00:00,10-681,-0.9931000000000001,0.14200000000000002,0.057,0.8,aapl,-0.006415876305092771,-0.02458589018569779,0.030057565789473717,0.011975569837531452,0.00303735552838158,0.02127575900582035,0.029111633101005063
740,2013-12-20 05:00:00,13-1356,-0.9792000000000001,0.11,0.081,0.809,adm,,,,,,,
741,2015-07-22 04:00:00,15-917,-0.9612,0.126,0.088,0.786,v,0.025677200902934683,-0.009353507565337149,-0.0006942515967786056,-0.003056829234403202,0.042508710801393734,-0.012566844919786102,0.011914432710533385
742,2014-10-15 04:00:00,14-1127,1.0,0.081,0.18,0.739,jnj,-0.020843623431789027,-0.02128732849071835,0.012369858777445453,-0.014560635373179864,0.01983880967141971,0.005065856129685908,0.011693548387096797
743,2010-10-27 04:00:00,10-1207,1.0,0.05,0.165,0.785,pfe,0.006857142857142895,-0.007377979568672144,-0.012006861063464713,0.01678240740740744,-0.008821855435401371,0.011771461383864645,-0.009648127128263462
744,2016-02-29 05:00:00,16-226,0.9946,0.07200000000000001,0.14,0.788,lmt,0.015694963763098313,-0.012680089078761947,-0.006674645553305214,0.010843875990546481,-0.004263512584238738,0.006077348066298338,0.0009152480322167644
745,2016-02-29 05:00:00,16-226,0.9946,0.07200000000000001,0.14,0.788,lmt,0.015694963763098313,-0.012680089078761947,-0.006674645553305214,0.010843875990546481,-0.004263512584238738,0.006077348066298338,0.0009152480322167644
746,2016-02-29 05:00:00,16-226,0.9946,0.07200000000000001,0.14,0.788,lmt,0.015694963763098313,-0.012680089078761947,-0.006674645553305214,0.010843875990546481,-0.004263512584238738,0.006077348066298338,0.0009152480322167644
747,2012-03-23 04:00:00,12-367,0.9825,0.055,0.128,0.8160000000000001,lmt,,,,,,,
748,2012-03-23 04:00:00,12-367,0.9825,0.055,0.128,0.8160000000000001,lmt,,,,,,,
749,2011-01-24 05:00:00,11-095,0.9887,0.04,0.116,0.844,lmt,0.02137522534123093,-0.001260716086737168,-0.015021459227467782,0.013328207099833289,-0.008599974705956637,0.009057277713994116,-0.011378002528444897
750,2011-01-24 05:00:00,11-095,0.9887,0.04,0.116,0.844,lmt,0.02137522534123093,-0.001260716086737168,-0.015021459227467782,0.013328207099833289,-0.008599974705956637,0.009057277713994116,-0.011378002528444897
751,2012-04-02 04:00:00,12-413,0.45880000000000004,0.085,0.113,0.802,tgt,-0.0030949105914718222,0.005001724732666579,0.00034322979234580053,-0.007033796534568482,-0.0010366275051831852,-0.0017295053614666545,-0.0034650034650034467
752,2014-11-19 05:00:00,14-1293,0.9943000000000001,0.09,0.164,0.747,c,0.003559385537654558,0.004480119469852495,-0.00278758595056694,-0.002609019754006625,0.00261584454409558,0.013790532985464177,-0.0012867647058824039
753,2015-01-30 05:00:00,15-114,0.5091,0.057,0.059000000000000004,0.883,fb,,,,,,,
754,2014-11-25 05:00:00,14-1325,-0.9849,0.082,0.046,0.872,aapl,0.0013756340813342316,0.01850261870009451,-0.008640674394099102,0.011904761904761862,-0.0005882352941175562,-0.03245606659379474,-0.003823759450769071
755,2014-11-25 05:00:00,14-1325,-0.9849,0.082,0.046,0.872,googl,0.003917169339414439,0.0029126747146861476,0.003196463797764393,-0.0027310962620396007,0.0024647180180015216,-0.017174182268521965,-0.0019642360789399183
756,2016-12-27 05:00:00,16-1530,-0.9966,0.069,0.062,0.868,intc,-0.0013520822065981042,0.0010831302464120451,0.00270489586150946,-0.011869436201780381,0.0008190008190005482,-0.010638297872340274,0.009098428453267138
757,2016-12-27 05:00:00,16-1530,-0.9966,0.069,0.062,0.868,intc,-0.0013520822065981042,0.0010831302464120451,0.00270489586150946,-0.011869436201780381,0.0008190008190005482,-0.010638297872340274,0.009098428453267138
758,2016-06-09 04:00:00,16-664,0.9977,0.026000000000000002,0.148,0.8260000000000001,mpc,0.038537829413431535,0.0062755798090041726,0.0018980477223426995,-0.014884979702300516,-0.06703296703296702,-0.03386336866902229,0.011886619932947262
759,2015-12-14 05:00:00,15-1524,-0.9938,0.11,0.078,0.812,wu,0.0015898251192367763,-0.032804232804232725,-0.007658643326039383,-0.003307607497243792,0.02433628318584069,-0.021058315334773203,-0.018201875344732388
760,2015-12-14 05:00:00,15-1524,-0.9938,0.11,0.078,0.812,ebay,0.008115737473535667,-0.021176058802940156,0.0025031289111390187,0.009809167112537764,0.00918403391027911,-0.018200910045502283,-0.021033868092691588
761,2011-02-08 05:00:00,11-163,-0.9825,0.14,0.038,0.8220000000000001,csco,0.006389776357827559,-0.0009070294784579991,-0.001815705855651495,0.002273760800363789,-0.14156079854809422,-0.011627906976744318,0.00588235294117645
762,2011-05-05 04:00:00,11-578,-0.9852000000000001,0.14100000000000001,0.032,0.8270000000000001,csco,-0.009670079635949791,0.003446295232624852,0.0005724098454493731,0.004576659038901587,0.002277904328018332,0.010795454545454497,-0.0005621135469363603
763,2014-06-03 04:00:00,14-595,-0.978,0.112,0.068,0.8190000000000001,xlnx,0.0021340162185232714,-0.012563884156729155,-0.007979296959240822,-0.0013043478260870156,-0.0028297779712668225,0.0041475660336169895,0.0019565217391304124
764,2015-10-06 04:00:00,15-1241,-0.8271000000000001,0.107,0.108,0.785,xlnx,0.011944577161968395,0.03021718602455148,0.00916590284142993,0.009763851044505056,0.01506633685630776,-0.005316792202038179,-0.00467706013363034
765,2015-03-10 04:00:00,15-289,-0.9371,0.059000000000000004,0.04,0.901,jnj,-0.023507608271556735,0.005493956647687481,-0.011225909000596057,-0.012157138551190716,0.015358014646053686,-0.006210557948512552,0.01864731377885298
766,2015-05-20 04:00:00,15-646,0.9937,0.069,0.15,0.782,esrx,0.0006867345770860123,0.01509779251972998,-0.00022535211267604716,0.016567113715767023,0.002660753880266098,-0.015037593984962405,0.007296811854512919
767,2014-02-24 05:00:00,14-194,0.9883000000000001,0.085,0.171,0.744,tgt,-0.012039783632873946,-0.006711409395973034,-0.0017780938833570348,0.006590666191663708,0.07043001238718816,0.0028103818813025594,0.030992416749093366
768,2010-02-25 05:00:00,10-202,-0.9947,0.132,0.073,0.795,bsx,-0.015247776365946653,0.006451612903225712,-0.008974358974358942,0.001293661060802087,0.003875968992248069,0.006435006435006496,0.010230179028132946
769,2010-02-25 05:00:00,10-202,-0.9947,0.132,0.073,0.795,bsx,-0.015247776365946653,0.006451612903225712,-0.008974358974358942,0.001293661060802087,0.003875968992248069,0.006435006435006496,0.010230179028132946
770,2010-04-05 04:00:00,10-370,-0.9905,0.152,0.095,0.753,bsx,-0.004137931034482789,0.0013850415512466352,-0.0027662517289074318,-0.009708737864077666,0.0014005602240896309,-0.023776223776223793,-0.0014326647564470996
771,2011-01-12 05:00:00,11-035,-0.6858000000000001,0.12,0.091,0.789,bsx,0.015109890109890056,0.010825439783491264,-0.004016064257028051,0.004032258064516014,0.008032128514056325,-0.026560424966799445,-0.024556616643929052
772,2015-04-27 04:00:00,15-517,0.9325,0.083,0.115,0.802,mdt,0.0062812459941032905,-0.011337579617834437,-0.01803891251127443,0.004067707649914709,-0.010846837428123313,-0.016382613291055503,0.015446608462055034
773,2015-04-27 04:00:00,15-517,0.9325,0.083,0.115,0.802,mdt,0.0062812459941032905,-0.011337579617834437,-0.01803891251127443,0.004067707649914709,-0.010846837428123313,-0.016382613291055503,0.015446608462055034
774,2015-02-06 05:00:00,15-142,0.9941000000000001,0.07100000000000001,0.153,0.776,mdt,,,,,,,
775,2015-02-06 05:00:00,15-142,0.9941000000000001,0.07100000000000001,0.153,0.776,mdt,,,,,,,
776,2015-02-06 05:00:00,15-142,0.9941000000000001,0.07100000000000001,0.153,0.776,mdt,,,,,,,
777,2015-04-02 04:00:00,15-416,0.9963000000000001,0.048,0.157,0.795,mdt,,,,,,,
778,2015-04-02 04:00:00,15-416,0.9963000000000001,0.048,0.157,0.795,mdt,,,,,,,
779,2015-04-02 04:00:00,15-416,0.9963000000000001,0.048,0.157,0.795,mdt,,,,,,,
780,2015-04-02 04:00:00,15-416,0.9963000000000001,0.048,0.157,0.795,mdt,,,,,,,
781,2017-07-21 04:00:00,17-812,-0.9907,0.127,0.047,0.8250000000000001,aapl,,,,,,,
782,2017-12-15 05:00:00,17-1431,-0.9947,0.11900000000000001,0.062,0.8190000000000001,fb,,,,,,,
783,2015-02-25 05:00:00,15-226,-0.1612,0.068,0.078,0.853,met,-0.014150029075402304,0.01042076287849003,-0.004475578906402156,-0.0025410476935104898,-0.003919263178522536,0.019476686995868686,0.0007719027402546264
784,2017-03-24 04:00:00,17-313,-0.9643,0.114,0.081,0.804,fb,,,,,,,
785,2015-07-28 04:00:00,,-0.9253,0.054,0.029,0.917,fb,0.015821458507963237,-0.02867457452294997,0.011893384304980437,0.017840277049008257,-0.018352407464687137,-0.012603718096838468,0.001382831613658153
786,2012-11-08 05:00:00,12-1335,0.8941,0.10400000000000001,0.13,0.766,ebay,0.0028368794326241176,-0.02202465144473642,-0.010952479338842913,-0.0029225045383425297,-0.005447307772889154,0.005685696229197346,-0.02660039086801602
